longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.303.211,-22.867.946,128.0,17.8,143.6,150425,10234200,5,24.50,72
-43.303.455,-22.867.919,127.6,3.2,160.3,150425,10234700,9,24.10,71
-43.296.855,-22.868.366,-502.3,0.8,112.1,150425,10235200,9,24.10,69
-43.296.806,-22.868.362,-504.9,1.0,130.7,150425,10235800,9,24.10,69
-43.296.798,-22.868.371,-504.9,0.5,259.2,150425,10240300,9,24.10,69
-43.296.798,-22.868.358,-496.7,0.9,348.9,150425,10240900,7,24.10,69
-43.296.810,-22.868.341,-490.2,1.2,303.0,150425,10241400,5,24.10,69
-43.296.840,-22.868.335,-484.9,2.3,264.6,150425,10241900,4,24.10,69
-43.206.115,-22.908.710,-54.8,2.3,264.6,150425,10452700,7,24.10,69
-43.206.188,-22.908.706,-94.8,1.6,237.1,150425,10453200,8,24.10,69
-43.206.134,-22.908.674,-20.7,0.4,275.0,150425,10453800,8,24.50,77
-43.206.157,-22.908.697,-31.8,0.6,83.1,150425,10454300,8,24.50,77
-43.206.207,-22.908.758,-78.4,0.3,171.1,150425,10454800,8,24.80,79
-43.206.195,-22.908.727,-40.4,0.6,272.5,150425,10455400,8,24.80,80
-43.206.203,-22.908.733,-66.9,1.0,213.9,150425,10455900,8,24.80,81
-43.206.214,-22.908.760,-58.1,1.4,189.1,150425,10460400,9,25.30,81
-43.206.241,-22.908.788,-49.5,0.4,221.1,150425,10461000,9,25.30,81
-43.206.256,-22.908.805,-48.2,0.6,211.8,150425,10461500,9,25.30,81
-43.206.268,-22.908.836,-44.3,0.9,197.2,150425,10462000,9,25.30,81
-43.206.279,-22.908.874,-41.7,0.9,198.7,150425,10462600,9,25.80,81
-43.206.291,-22.908.905,-41.0,0.9,195.6,150425,10463100,9,25.80,81
-43.206.268,-22.908.948,-39.7,0.8,154.5,150425,10463600,9,25.80,81
-43.206.207,-22.909.011,-38.7,1.1,147.5,150425,10464200,9,25.80,82
-43.206.188,-22.909.090,-39.7,1.2,209.7,150425,10464700,9,25.80,81
-43.206.184,-22.909.175,-35.4,0.9,182.8,150425,10465300,9,25.80,81
-43.206.150,-22.909.219,-32.2,0.5,207.9,150425,10465800,9,25.80,81
-43.206.142,-22.909.242,-35.1,0.4,235.2,150425,10470300,9,25.80,82
-43.206.119,-22.909.290,-30.8,0.4,124.9,150425,10470900,9,25.80,82
-43.206.123,-22.909.332,-20.3,2.0,227.4,150425,10471400,8,25.80,82
-43.206.111,-22.909.418,0.7,2.0,230.7,150425,10471900,8,25.80,82
-43.206.096,-22.909.427,10.8,1.0,239.4,150425,10472500,9,25.80,82
-43.206.111,-22.909.479,37.1,0.9,312.3,150425,10473000,7,25.80,83
-43.206.115,-22.909.505,43.3,0.1,50.8,150425,10473600,8,25.80,85
-43.206.115,-22.909.505,43.3,0.0,183.1,150425,10474100,8,25.80,85
-43.206.115,-22.909.507,43.6,0.1,282.3,150425,10474600,10,26.20,85
-43.206.115,-22.909.509,43.6,0.0,112.3,150425,10475200,10,26.20,85
-43.206.115,-22.909.509,43.6,0.0,350.4,150425,10475700,9,26.20,84
-43.206.115,-22.909.509,43.6,0.0,292.9,150425,10480300,9,26.20,84
-43.206.115,-22.909.509,43.6,0.1,256.5,150425,10480800,9,26.20,84
-43.206.115,-22.909.509,43.6,0.1,221.6,150425,10481300,9,26.20,84
-43.206.115,-22.909.509,43.6,0.0,209.8,150425,10481900,9,26.20,83
-43.206.119,-22.909.505,43.3,1.3,276.9,150425,10482400,9,26.20,83
-43.206.134,-22.909.509,45.6,0.7,228.8,150425,10483000,9,26.20,83
-43.206.134,-22.909.523,47.6,0.4,134.3,150425,10483500,8,26.20,83
-43.206.127,-22.909.526,47.9,0.6,143.6,150425,10484000,9,26.20,82
-43.206.134,-22.909.542,48.2,2.5,245.0,150425,10484600,9,26.20,82
-43.206.256,-22.909.631,57.4,8.9,237.3,150425,10485100,9,26.20,81
-43.206.428,-22.909.759,59.1,12.2,248.0,150425,10485600,9,26.20,79
-43.206.752,-22.909.887,61.4,15.3,250.1,150425,10490200,9,26.20,77
-43.207.084,-22.910.009,63.0,17.6,250.6,150425,10490700,10,25.80,75
-43.207.561,-22.910.116,60.0,19.3,264.5,150425,10491300,10,25.80,73
-43.208.000,-22.910.079,60.7,20.7,281.0,150425,10491800,9,25.80,73
-43.208.461,-22.909.988,60.4,22.0,282.2,150425,10492300,9,25.30,72
-43.209.033,-22.909.801,59.7,24.2,305.0,150425,10492900,9,25.30,72
-43.209.304,-22.909.412,60.4,21.6,337.2,150425,10493400,9,25.30,72
-43.209.339,-22.908.803,61.0,25.5,358.5,150425,10494000,9,25.30,72
-43.209.365,-22.908.252,58.1,26.9,356.9,150425,10494500,9,24.80,71
-43.209.384,-22.907.783,56.8,17.6,352.9,150425,10495000,10,24.80,71
-43.209.373,-22.907.619,64.3,0.0,1.4,150425,10495600,9,24.80,70
-43.209.377,-22.907.642,69.9,0.0,1.4,150425,10500100,9,24.50,71
-43.209.377,-22.907.653,71.5,0.9,1.4,150425,10500600,9,24.50,75
-43.209.369,-22.907.690,72.2,1.6,1.4,150425,10501200,10,24.50,77
-43.209.354,-22.907.718,72.8,0.8,174.6,150425,10501700,10,24.50,78
-43.209.320,-22.907.749,72.8,1.5,170.0,150425,10502300,10,24.50,80
-43.209.331,-22.907.733,75.1,3.9,263.0,150425,10502800,9,24.80,81
-43.209.400,-22.907.730,74.8,3.0,271.6,150425,10503300,9,24.80,81
-43.209.484,-22.907.726,76.4,2.5,277.9,150425,10503900,9,25.30,82
-43.209.571,-22.907.735,78.7,4.2,265.0,150425,10504400,9,25.80,83
-43.209.674,-22.907.743,77.8,3.0,261.3,150425,10505000,9,26.20,83
-43.209.758,-22.907.749,76.4,4.0,258.5,150425,10505500,9,26.70,83
-43.209.854,-22.907.754,74.8,4.0,263.1,150425,10510000,9,27.10,83
-43.209.968,-22.907.762,71.9,3.4,266.6,150425,10510600,9,27.60,82
-43.210.060,-22.907.772,70.9,3.5,270.6,150425,10511100,9,28.00,80
-43.210.124,-22.907.789,69.9,2.8,184.8,150425,10511600,9,28.50,80
-43.210.136,-22.907.819,71.9,1.9,191.6,150425,10512200,9,28.90,79
-43.210.132,-22.907.838,73.5,1.5,51.2,150425,10512700,8,28.90,78
-43.210.117,-22.907.794,72.2,4.3,347.2,150425,10513300,7,28.90,78
-43.210.124,-22.907.745,70.2,2.7,339.8,150425,10513800,8,28.90,77
-43.210.109,-22.907.739,78.1,0.9,73.5,150425,10514300,8,28.90,76
-43.210.105,-22.907.741,83.3,0.8,191.0,150425,10514900,8,29.30,76
-43.210.113,-22.907.739,89.2,0.2,178.0,150425,10515400,8,29.30,76
-43.210.113,-22.907.739,89.9,0.1,178.0,150425,10515900,9,29.80,76
-43.210.113,-22.907.739,89.9,0.0,178.0,150425,10520500,8,30.20,75
-43.210.113,-22.907.739,89.6,0.0,178.0,150425,10521000,8,30.80,75
-43.210.113,-22.907.739,89.6,0.0,178.0,150425,10521600,8,30.80,74
-43.210.113,-22.907.739,89.6,0.0,178.0,150425,10522100,8,31.30,73
-43.210.113,-22.907.739,89.6,0.0,178.0,150425,10522600,8,31.80,71
-43.210.113,-22.907.739,89.6,0.1,178.0,150425,10523200,8,32.30,71
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10523700,9,32.30,70
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10524300,9,32.80,69
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10524800,9,32.80,68
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10525300,9,32.80,68
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10525900,9,32.80,67
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10530400,8,32.80,67
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10530900,9,32.80,67
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10531500,9,33.30,66
-43.210.113,-22.907.737,89.6,0.0,178.0,150425,10532000,9,33.30,66
-43.210.113,-22.907.737,89.6,0.3,178.0,150425,10532600,9,33.80,66
-43.210.109,-22.907.737,90.6,0.1,178.0,150425,10533100,9,33.80,66
-43.210.109,-22.907.737,90.6,0.0,178.0,150425,10533600,9,34.20,64
-43.210.113,-22.907.739,90.6,0.3,178.0,150425,10534200,9,34.70,63
